"problem_id","problem_name","keywords","office_id","status","adminReply","createdAt","createdBy","source"
"7674","How to apply correction placement for research scholar","placement, internship, correction, research scholar","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7675","Admission update query for research scholar","admission, enrollment, update, research scholar","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7676","Timetable notification for research scholar students","timetable, schedule, notification, research scholar","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7677","teaching assistant safety approval campus","safety, security, approval, teaching assistant","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7678","How to access rejection for teaching assistant","canteen, sports, campus, rejection, teaching assistant","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7679","Grievance appeal query for teaching assistant","complaint, grievance, appeal, teaching assistant","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7680","ID Card policy for first year students","id card, access, first year","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7681","first year fee payment process","fee, payment, process, first year","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7682","How to apply scholarship application for first year","scholarship, financial aid, application, first year","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7683","second year request document issuance","certificate, bonafide, request, second year","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7684","Hostel complaint for second year students","hostel, accommodation, complaint, second year","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7685","second year bus details details","bus, transport, details, second year","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7686","How to get information medical facility for third year","medical, health, information, third year","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7687","Library support process for third year","library, book, support, third year","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7688","Course portal for third year students","course, academic, portal, third year","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7689","fourth year exam form details","exam, examination, form, fourth year","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7690","How to registration attendance for fourth year","attendance, registration, fourth year","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7691","Teacher renewal query for fourth year","teacher, faculty, renewal, fourth year","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7692","Counselling cancellation for final year students","counselling, support, cancellation, final year","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7693","final year technical verification support","technical, it, portal, verification, final year","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7694","How to apply issuance placement for final year","placement, internship, issuance, final year","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7695","Admission query query for postgraduate","admission, enrollment, query, postgraduate","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7696","Timetable assistance for postgraduate students","timetable, schedule, assistance, postgraduate","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7697","postgraduate safety guidance campus","safety, security, guidance, postgraduate","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7698","How to access timing for PhD","canteen, sports, campus, timing, PhD","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7699","Grievance contact query for PhD","complaint, grievance, contact, PhD","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7700","ID Card policy for PhD students","id card, fee, PhD","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7701","law fee payment rebate","fee, payment, rebate, law","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7702","How to apply scholarship refund for law","scholarship, financial aid, refund, law","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7703","law submission document issuance","certificate, bonafide, submission, law","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7704","Hostel correction for pharmacy students","hostel, accommodation, correction, pharmacy","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7705","pharmacy bus update details","bus, transport, update, pharmacy","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7706","How to get notification medical facility for pharmacy","medical, health, notification, pharmacy","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7707","Library approval process for engineering","library, book, approval, engineering","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7708","Course rejection for engineering students","course, academic, rejection, engineering","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7709","engineering exam appeal details","exam, examination, appeal, engineering","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7710","How to access attendance for management","attendance, access, management","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7711","Teacher process query for management","teacher, faculty, process, management","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7712","Counselling application for management students","counselling, support, application, management","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7713","architecture technical request support","technical, it, portal, request, architecture","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7714","How to apply complaint placement for architecture","placement, internship, complaint, architecture","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7715","Admission details query for architecture","admission, enrollment, details, architecture","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7716","Timetable information for journalism students","timetable, schedule, information, journalism","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7717","journalism safety support campus","safety, security, support, journalism","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7718","How to access portal for journalism","canteen, sports, campus, portal, journalism","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7719","Grievance form query for education","complaint, grievance, form, education","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7720","ID Card policy for education students","id card, registration, education","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7721","education fee payment renewal","fee, payment, renewal, education","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7722","How to apply scholarship cancellation for agriculture","scholarship, financial aid, cancellation, agriculture","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7723","agriculture verification document issuance","certificate, bonafide, verification, agriculture","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7724","Hostel issuance for agriculture students","hostel, accommodation, issuance, agriculture","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7725","science bus query details","bus, transport, query, science","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7726","How to get assistance medical facility for science","medical, health, assistance, science","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7727","Library guidance process for science","library, book, guidance, science","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7728","Course timing for arts students","course, academic, timing, arts","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7729","arts exam contact details","exam, examination, contact, arts","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7730","How to fee attendance for arts","attendance, fee, arts","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7731","Teacher rebate query for commerce","teacher, faculty, rebate, commerce","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7732","Counselling refund for commerce students","counselling, support, refund, commerce","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7733","commerce technical submission support","technical, it, portal, submission, commerce","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7734","How to apply correction placement for hotel management","placement, internship, correction, hotel management","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7735","Admission update query for hotel management","admission, enrollment, update, hotel management","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7736","Timetable notification for hotel management students","timetable, schedule, notification, hotel management","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7737","distance safety approval campus","safety, security, approval, distance","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7738","How to access rejection for distance","canteen, sports, campus, rejection, distance","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7739","Grievance appeal query for distance","complaint, grievance, appeal, distance","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7740","ID Card policy for evening batch students","id card, access, evening batch","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7741","evening batch fee payment process","fee, payment, process, evening batch","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7742","How to apply scholarship application for evening batch","scholarship, financial aid, application, evening batch","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7743","part-time request document issuance","certificate, bonafide, request, part-time","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7744","Hostel complaint for part-time students","hostel, accommodation, complaint, part-time","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7745","part-time bus details details","bus, transport, details, part-time","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7746","How to get information medical facility for international","medical, health, information, international","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7747","Library support process for international","library, book, support, international","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7748","Course portal for international students","course, academic, portal, international","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7749","exchange program exam form details","exam, examination, form, exchange program","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7750","How to registration attendance for exchange program","attendance, registration, exchange program","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7751","Teacher renewal query for exchange program","teacher, faculty, renewal, exchange program","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7752","Counselling cancellation for NRI students","counselling, support, cancellation, NRI","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7753","NRI technical verification support","technical, it, portal, verification, NRI","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7754","How to apply issuance placement for NRI","placement, internship, issuance, NRI","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"7755","Admission query query for foreign","admission, enrollment, query, foreign","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
